cc,provider,plan,channel,card_class,rate_bps,fixed_minor,monthly_fee_minor,fee_currency,small_ticket_threshold_minor,small_ticket_monthly_cap_minor,published_breakeven_minor,verified_url,verified_quote,verified_at,confidence,scheme,funding,issuer_region,tier,_traducida,rate_is_blended,online_surface,_ronda,_origen,monthly_minimum_fee_minor,currency,volume_band_min,volume_band_max,pricing_band_basis,txn_count_band_min,txn_count_band_max,source_type,seed_status,note,eligible_mix_prior,source_round,provenance,product,standard_monthly_fee_minor,promo_free_months,installation_fee_minor,deinstallation_fee_minor,comparison_eligible,valid_until
CH,SumUp,plus,in_store,,199,,2900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R2,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,CONTRAEJEMPLO: el Plus SI rebaja la clase cara (250->199). No derivar nunca. | URL_PENDIENTE_REVERIFICACION,,R2,primary_verified,,,,,,,
CH,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R2,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2,primary_verified,,,,,,,
DK,Dankort,PERCENT,in_store,,55,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,0,499,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,50,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,500,4999,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,39,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,5000,9999,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,28,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,10000,24999,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,24,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,25000,99999,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,22,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,100000,199999,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,in_store,,19,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,annual_transaction_count,800000,,published,SEEDABLE,,,R3,report_table,,,,,,,
DK,Dankort,PERCENT,online,,36,,,,,,,dankort.dk/en-GB/priser,,2026-08-19,,dankort,debit,domestic,standard,,false,ecommerce_gateway,R3,seed_rates_v5.csv,5000,DKK,,,,,,published,SEEDABLE,"5000 es MINIMO mensual, no cuota mensual",,R3,report_table,,,,,,,
DK,Flatpay,flat,in_store,,99,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,DKK,,,,,,published,SEEDABLE,Alquiler de terminal 0 DKK | URL_PENDIENTE_REVERIFICACION,,R3,report_table,,,,,,,
AT,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
AT,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
AT,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
AT,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
AT,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
AT,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BE,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
BG,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DE,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
EE,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
ES,Stripe,standard,online,,150,25,,,,,,stripe.com/es/pricing,"1,5 % + 0,25 EUR tarjetas estandar EEE",2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22 en primaria,,R2+R3,report_table,,,,,,,
ES,Stripe,standard,online,,280,25,,,,,,stripe.com/es/pricing,"2,8 % + 0,25 EUR premium EEE",2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22 en primaria,,R2+R3,report_table,,,,,,,
ES,Stripe,standard,online,,250,25,,,,,,stripe.com/es/pricing,"2,5 % + 0,25 EUR Reino Unido",2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22 en primaria,,R2+R3,report_table,,,,,,,
ES,Stripe,standard,online,,315,25,,,,,,stripe.com/es/pricing,"3,15 % + 0,25 EUR internacionales",2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22 en primaria,,R2+R3,report_table,,,,,,,
ES,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_CANDIDATA: stripe.com/es/pricing seccion Terminal — cita de terminal no capturada aun,,R2+R3,report_table,,,,,,,
ES,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_CANDIDATA: stripe.com/es/pricing seccion Terminal — cita de terminal no capturada aun,,R2+R3,report_table,,,,,,,
FI,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FI,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FI,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FI,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FI,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FI,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
FR,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,standard,online,,150,25,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,standard,online,,280,25,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,standard,online,,250,25,,,,,,,,2026-08-19,,any,any,uk,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,standard,online,,315,25,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NL,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CZ,Stripe,standard,online,,150,650,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CZ,Stripe,standard,online,,280,650,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CZ,Stripe,terminal,in_store,,140,225,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CZ,Stripe,terminal,in_store,,290,225,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DK,Stripe,standard,online,,150,180,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DK,Stripe,standard,online,,280,180,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,DKK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DK,Stripe,terminal,in_store,,140,75,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
DK,Stripe,terminal,in_store,,290,75,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,DKK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
SE,Stripe,standard,online,,150,180,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
SE,Stripe,standard,online,,280,180,,,,,,,,2026-08-19,,any,any,eea,premium,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
SE,Stripe,terminal,in_store,,140,100,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
SE,Stripe,terminal,in_store,,290,100,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NO,Stripe,standard,online,,240,200,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NO,Stripe,standard,online,,325,200,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NO,Stripe,terminal,in_store,,140,100,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
NO,Stripe,terminal,in_store,,290,100,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CH,Stripe,standard,online,,290,30,,,,,,,,2026-08-19,,any,any,domestic,standard,,false,any,R3,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CH,Stripe,standard,online,,325,30,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CH,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
CH,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,standard,online,,150,20,,,,,,,,2026-08-19,,any,any,domestic,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,standard,online,,280,20,,,,,,,,2026-08-19,,any,any,domestic,premium,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,standard,online,,250,20,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,standard,online,,315,20,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,terminal,in_store,,140,10,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,Stripe,terminal,in_store,,290,10,,,,,,,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2+R3,report_table,,,,,,,
GB,myPOS,payg,in_store,,110,7,,,,,,,,2026-08-19,,any,any,domestic,standard,,false,any,R3,seed_rates_v5.csv,,GBP,0,1000000,,,,published,SEEDABLE,Banda <10.000 GBP/mes | URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
GB,myPOS,payg,in_store,,220,7,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
GB,myPOS,payg,in_store,,285,7,,,,,,,,2026-08-19,,any,any,any,commercial,,true,any,R3,seed_rates_v5.csv,,GBP,0,1000000,,,,published,SEEDABLE,Otras consumer y commercial | URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
ES,myPOS,payg,in_store,,145,5,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,Banda <10.000 EUR/mes | URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
ES,myPOS,payg,in_store,,285,5,,,,,,,,2026-08-19,,any,any,any,commercial,,true,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
ES,myPOS,payg,online,,130,20,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
ES,myPOS,payg,online,,290,20,,,,,,,,2026-08-19,,any,any,any,commercial,,true,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
FR,myPOS,payg,in_store,,169,0,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
FR,myPOS,payg,in_store,,289,0,,,,,,,,2026-08-19,,any,any,any,commercial,,true,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
FR,myPOS,payg,online,,130,20,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
FR,myPOS,payg,online,,290,20,,,,,,,,2026-08-19,,any,any,any,commercial,,true,any,R3,seed_rates_v5.csv,,EUR,0,1000000,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
GB,Square,standard,in_store,,175,0,,,,,,squareup.com/gb/en/pricing,,2026-08-19,,any,any,domestic,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,"URL_CANDIDATA con cotejo secundario 07/2026 (1,75%/1,4%+25p exactos); cita primaria pendiente. Recargo intl +1,5% SI primario en squareup.com/gb/en/legal/general/fees",,R1+R2+R3,report_table,,,,,,,
GB,Square,standard,online,,140,25,,,,,,squareup.com/gb/en/pricing,,2026-08-19,,any,any,domestic,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,"URL_CANDIDATA con cotejo secundario 07/2026 (1,75%/1,4%+25p exactos); cita primaria pendiente. Recargo intl +1,5% SI primario en squareup.com/gb/en/legal/general/fees",,R1+R2+R3,report_table,,,,,,,
GB,Square,standard,online,,250,25,,,,,,squareup.com/gb/en/pricing,,2026-08-19,,any,any,non_eea,standard,,false,any,R3,seed_rates_v5.csv,,GBP,,,,,,published,SEEDABLE,"URL_CANDIDATA con cotejo secundario 07/2026 (1,75%/1,4%+25p exactos); cita primaria pendiente. Recargo intl +1,5% SI primario en squareup.com/gb/en/legal/general/fees",,R1+R2+R3,report_table,,,,,,,
IE,Square,standard,in_store,,175,0,,,,,,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R1+R2+R3,report_table,,,,,,,
